,issn,file.name,first.doi.x,journal.name.x,num.authors,year.x,intro.type,discussion.type,relevance,sentence,epub,Full.title,Title20,Category_name,,Approach
4182,NA,PMC2933640.nxml,10.1186/1471-2148-10-253,BMC Evol Biol,5,2010,Section title,Section title,," As the influenza virus relies on the host cell's machinery for its replication, codon usage bias could play a role in host adaptation and the virulence of the virus.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4183,NA,PMC2927917.nxml,10.1186/1471-2148-10-205,BMC Evol Biol,9,2010,Section title,Section title,,DiscussionThe experimental results presented here indicate that the Americamysis bahia system for generating defined levels of genetic diversity with a high level of replication is a useful tool for addressing empirical questions in conservation genetics.,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4184,NA,PMC3001725.nxml,10.1186/1471-2148-10-361,BMC Evol Biol,2,2010,Section title,Section title,," selection is based on functionality instead of replication), replicators can suffice with lower functionality under increased mutation rates.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4185,NA,PMC3001725.nxml,10.1186/1471-2148-10-361,BMC Evol Biol,2,2010,Section title,Section title,,"Regarding this environment, almost all theoretical studies published so far have demonstrated that some kind of spatial structure is indispensable for the persistence and/or the parasite resistance of any feasible replicator system [8,9,11].",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4186,NA,PMC2666652.nxml,10.1186/1471-2148-9-65,BMC Evol Biol,3,2009,Section title,Section title,, Reproductive forms cannot be transmitted horizontally and infectious forms cannot replicate.,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4187,NA,PMC3118148.nxml,10.1186/1471-2148-11-130,BMC Evol Biol,2,2011,Section title,Section title,," Plasmids are extra-chromosomal pieces of DNA, which are capable of replicating independently of the genome, and are particularly important in the spread of antibiotic resistance genes.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4188,NA,PMC2267161.nxml,10.1186/1471-2148-8-34,BMC Evol Biol,4,2008,Section title,Section title,," Additionally, replicate populations can be studied in order to determine the repeatability of evolutionary response, and microbes can be stored indefinitely at -80‘ç so that assays between ancestors and descendents can be conducted [reviewed in [22]].",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4189,NA,PMC1963478.nxml,10.1186/1471-2148-7-S2-S5,BMC Evol Biol,3,2007,Section title,Section title,,In Equation (6) the virus replicative dynamics is described.,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4190,NA,PMC165426.nxml,10.1186/1471-2148-3-12,BMC Evol Biol,3,2003,Section title,Section title,," Indeed, the first replication event, i.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4191,NA,PMC1963478.nxml,10.1186/1471-2148-7-S2-S5,BMC Evol Biol,3,2007,Section title,Section title,, TNF seems able to both inhibit the replication of R5 HIV strains while having no effect on X4 HIV and to down regulate the number of CCR5 co-receptors that appear on the surface of T-cells [6].,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4192,NA,PMC1847442.nxml,10.1186/1471-2148-7-42,BMC Evol Biol,7,2007,Section title,Section title,," This 'replicated time series experiment of evolution in action' [12,13] strongly suggests that those traits are indeed subject to selection from temperature-related factors.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4193,NA,PMC2724412.nxml,10.1186/1471-2148-9-176,BMC Evol Biol,6,2009,Section title,Section title,, Both the traditional –_2 and Fisher's exact tests rejected the null hypothesis in about 200 of 1000 replicates (Figure S8 [see Additional file 2]).,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4194,NA,PMC3001725.nxml,10.1186/1471-2148-10-361,BMC Evol Biol,2,2010,Section title,Section title,," If, however, the necessary information cannot be integrated in a single replicator, the diversity of partial solutions can be kept in the ecosystem because of this co-evolutionary nature and spatial distribution of the system.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4195,NA,PMC2841169.nxml,10.1186/1471-2148-10-46,BMC Evol Biol,3,2010,Section title,Section title,,"The average selection coefficients –—and –—are calculated as the relative average change in fitness produced by all replication events affected by mutations with a beneficial or a deleterious effect on fitness, respectively:(5)where l corresponds to the maximum fitness change, such that 0 < (–—, –—) < 1.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4196,NA,PMC2267161.nxml,10.1186/1471-2148-8-34,BMC Evol Biol,4,2008,Section title,Section title,, Ten replicate populations diversified into cultures consisting of two ecotypes that specialized on glucose or acetate [See Additional file 1].,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4197,NA,PMC1950710.nxml,10.1186/1471-2148-7-123,BMC Evol Biol,8,2007,Section title,Section title,, Genome replication also depends on the processing of light strand transcripts to produce short primers required for heavy strand initiation of genome replication (originating from the CR [19]).,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4198,NA,PMC2676248.nxml,10.1186/1471-2148-9-52,BMC Evol Biol,8,2009,Section title,Section title,," The genome contains at least 14 open reading frames (ORFs) that encode 28 proteins in three distinct classes: two large polyproteins P1a and P1ab that are cleaved into 16 non-structural proteins (nsp1_„_nsp16) during viral RNA synthesis; four structural proteins (S, E, M and N) that are essential for viral entry and assembly; and eight accessory proteins that are believed to be non-essential for viral replication, but may facilitate viral assembly and play a role in viral virulence and pathogenesis (Figure 1) [14-17].",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4199,NA,PMC2567993.nxml,10.1186/1471-2148-8-253,BMC Evol Biol,4,2008,Section title,Section title,, The genome of the ascoviruses can be replicated in presence of polydnavirus DNA either within the reproductive tissues of female wasps or within the body of the parasitized hosts infected by both polydnavirus and ascovirus.,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4200,NA,PMC2031904.nxml,10.1186/1471-2148-7-154,BMC Evol Biol,4,2007,Section title,Section title,," For some pathogenic bacteria this is especially important, as successful replication is thought to contribute to proliferation and efficiency of the colonisation of hostile environments [e.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4201,NA,PMC3001725.nxml,10.1186/1471-2148-10-361,BMC Evol Biol,2,2010,Section title,Section title,," However, these studies address the maintenance of a replicator-ecosystem despite mutations (or stability against invasion of parasite mutants), rather than the generation of an ecosystem as a consequence of high mutation rates.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4202,NA,PMC2676248.nxml,10.1186/1471-2148-9-52,BMC Evol Biol,8,2009,Section title,Section title,," Virus entry, replication, assembly and release are the main steps of viral life cycle.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4203,NA,PMC1868728.nxml,10.1186/1471-2148-7-68,BMC Evol Biol,4,2007,Section title,Section title,,"Coordination of cell division with the hostThe coordination of symbiont replication with host cell division is required to prevent either loss of the symbiont within the host or over replication leading to pathology within the host [1], such as that occurring with wMelPop.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4204,NA,PMC1963485.nxml,10.1186/1471-2148-7-S2-S10,BMC Evol Biol,4,2007,Section title,Section title,, melanogaster with different past selective histories were used as independent replicates for three selection experiments.,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4205,NA,PMC3001725.nxml,10.1186/1471-2148-10-361,BMC Evol Biol,2,2010,Section title,Section title,," It has previously been observed that the information threshold restricts the amount of information that replicators can maintain under increased mutation rates [1,21].",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4206,NA,PMC2850355.nxml,10.1186/1471-2148-10-80,BMC Evol Biol,2,2010,Section title,Section title,, It will be interesting to explore the population structure that these DNAzymes would adopt if the mutation rate of the replication were increased.,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4207,NA,PMC1868728.nxml,10.1186/1471-2148-7-68,BMC Evol Biol,4,2007,Section title,Section title,," An alternate explanation is that because production of peptidoglycan is tightly linked with DNA replication, cell growth, and cell division, selection pressure on aspects of bacterial growth including growth phase and growth rate may have driven selection in peptidoglycan synthesis [58].",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4208,NA,PMC2567993.nxml,10.1186/1471-2148-8-253,BMC Evol Biol,4,2008,Section title,Section title,," Extending our investigations to proteins encoded by open reading frames of certain ascoviruses and bracoviruses, hosts and bacteria, in the light of recent analyses about the involvement of the replication machinery of virus groups related to ascoviruses in lateral gene transfer [29], we discuss the robustness and the limits of the molecular evidence supporting an ascovirus origin for ichnovirus lineages.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4209,NA,PMC1934359.nxml,10.1186/1471-2148-7-110,BMC Evol Biol,3,2007,Section title,Section title,,Knowledge of the organizational properties of molecular quasispecies is essential to understand how novelty arises and is selected in populations of replicators.,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4210,NA,PMC2716321.nxml,10.1186/1471-2148-9-140,BMC Evol Biol,2,2009,Section title,Section title,," Other genes identified were commonly associated with various mobile elements and were indirectly tied to metabolite transport, namely protein folding (chaperones and post-translational modification), signal transduction/two-component cell regulators, cell wall biogenesis and degradation, and DNA/RNA replication and regulation.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4211,NA,PMC1934359.nxml,10.1186/1471-2148-7-110,BMC Evol Biol,3,2007,Section title,Section title,," The dynamics and fate of such populations in a given environment depend on several parameters, as the length of the molecules, the population size, or the mutation rate at replication.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4212,NA,PMC1282575.nxml,10.1186/1471-2148-5-58,BMC Evol Biol,1,2005,Section title,Section title,," One could easily recommend reducing this small risk of overestimating support by representing each bootstrap replicate by a consensus tree derived from multiple searches, but this probably suffers from a too high cost-benefit ratio to be practical in most analyses: 10 ratchet iterations require roughly a 20-fold search time compared to a simple search.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4213,NA,PMC1950710.nxml,10.1186/1471-2148-7-123,BMC Evol Biol,8,2007,Section title,Section title,," Gradients of transition mutations, arising from deamination mutations, are observed due to the differential time regions of the mt genome spend in an asymmetric mutagenic state during genome replication (Talternatively referred to as the time spent in a single-stranded state, D, [4-6], but there is some controversy about this: see Additional file 1).",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4214,NA,PMC2939571.nxml,10.1186/1471-2148-10-250,BMC Evol Biol,6,2010,Section title,Section title,, The best way to interpret the bootstrap support of a given clade is to consider that it indicates the probability that this clade would continue to be found if the same phylogenetic inferring method was applied to pseudo-replicated data having the same empirical distribution as the original data set [12].,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4215,NA,PMC3001725.nxml,10.1186/1471-2148-10-361,BMC Evol Biol,2,2010,Section title,Section title,," In contrast, recent work based on RNA-like replicators has shown that a lowering in mutation rate can lead to an increase of niches [26].",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4216,NA,PMC2797806.nxml,10.1186/1471-2148-9-289,BMC Evol Biol,3,2009,Section title,Section title,," We investigate the effect of inbreeding on population growth in replicate experimental populations, each founded by one male and one female guppy (either a pair of inbred siblings or a pair of unrelated individuals) in order to understand the demographic effects of inbreeding.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4217,NA,PMC3169514.nxml,10.1186/1471-2148-11-205,BMC Evol Biol,1,2011,Section title,Section title,,"In contrast to the previous simulations, I conducted ten independent replicates for all MR supertree computations and combined trees with the best score over all runs into the final supertree.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4218,NA,PMC2575217.nxml,10.1186/1471-2148-8-267,BMC Evol Biol,3,2008,Section title,PubMed DTD,," Replicators aiding metabolism can 'see themselves', or 'scratch their own back' as it were, hence they can qualify as weak altruists.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4219,NA,PMC2637270.nxml,10.1186/1471-2148-8-344,BMC Evol Biol,4,2008,Section title,PubMed DTD,," Since annuals have shorter minimum time to first flowering than perennials, it has been assumed that annuals would also experience a higher frequency of cell replication per chronological time and thereby a faster rate of divergence when compared to perennials [18].",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4220,NA,PMC1950710.nxml,10.1186/1471-2148-7-123,BMC Evol Biol,8,2007,Section title,Section title,," In vertebrate mt genomes, the origin of heavy strand replication (O) is thought to be within the control region (CR), and the origin of light strand replication (O) in the tRNA cluster referred to as the WANCY region (named for the five amino acids coded for by these five tRNAs).",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4221,NA,PMC1929056.nxml,10.1186/1471-2148-7-95,BMC Evol Biol,4,2007,Section title,Section title,," Generation time may influence rates of molecular evolution because organisms that copy their germline DNA more often per unit time are expected to incur more DNA replication errors, which could increase the mutation rate.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
